Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
42.09496,,Insert,191841863,0,A,940,151300,G,
42.094994,,Insert,191841867,0,A,3000,151500,G,
42.095068,,Cancel,191840547,,,-1000,,,
42.095081,,Cancel,191840415,,,-1000,,,
42.095084,,Cancel,191840703,,,-2000,,,
42.095174,,Insert,191841883,0,A,1000,151700,G,
42.102733,,Cancel,191840847,,,-8000,,,
42.102738,,Insert,191842063,0,A,2000,151500,G,
42.102743,,Cancel,191841155,,,-3000,,,
42.102778,,Insert,191842083,0,A,1000,151400,G,
42.102811,,Insert,191842099,0,B,2000,150200,G,
42.103011,,Insert,191842143,0,A,1000,151300,G,
42.103012,,Insert,191842147,0,B,1000,151100,G,
42.103071,,Insert,191842167,0,B,940,150700,G,
42.103074,,Insert,191842175,0,A,8000,151300,G,
42.103282,,Cancel,191841623,,,-1000,,,
42.103331,,Cancel,191825295,,,-2000,,,
42.103331,,Insert,191842251,0,B,2000,117100,G,
42.103477,,Cancel,191837707,,,-1000,,,
42.103609,,Cancel,191792883,,,-940,,,
42.103613,,Cancel,191800207,,,-940,,,
42.10369,,Cancel,191792843,,,-1000,,,
42.103817,,Cancel,191826443,,,-2000,,,
42.103817,,Insert,191842551,0,A,2000,185900,G,
42.103905,,Cancel,191842147,,,-1000,,,
42.103922,,Insert,191842611,0,A,940,151200,G,
42.103953,,Insert,191842635,0,A,3000,151400,G,
42.103964,,Cancel,191841867,,,-3000,,,
42.10403,,Cancel,191793071,,,-820,,,
42.104064,,Cancel,191798039,,,-2000,,,
42.104117,,Cancel,191842083,,,-1000,,,
42.104129,,Cancel,191842611,,,-940,,,
42.104138,,Cancel,191823651,,,-2000,,,
42.104138,,Insert,191842739,0,B,2000,149800,G,
42.104179,,Insert,191842779,0,A,2000,152200,G,
42.104202,,Cancel,191803931,,,-1000,,,
42.104342,,Insert,191842915,0,A,940,151200,G,
42.104368,,Cancel,191803255,,,-1000,,,
42.10439,,Cancel,191842779,,,-2000,,,
42.104557,,Cancel,191842915,,,-940,,,
42.10459,,Insert,191843075,0,A,2000,152200,G,
42.104715,,Cancel,191833831,,,-3000,,,
42.10475,,Insert,191843247,0,B,800,151100,G,
42.104779,,Insert,191843295,0,B,940,151000,G,
42.104807,,Insert,191843299,0,B,1000,151100,G,
42.104879,,Cancel,191843295,,,-940,,,
42.104921,,Cancel,191842635,,,-3000,,,
42.104988,,Insert,191843403,0,B,940,151000,G,
42.105078,,Insert,191843447,0,B,1000,151100,G,
42.105089,,Cancel,191842143,,,-1000,,,
42.105109,,Cancel,191843247,,,-800,,,
42.105148,,Insert,191843463,0,B,1000,151100,G,
42.10519,,Insert,191843487,0,B,800,151100,G,
42.105208,,Insert,191843503,0,B,1000,150000,G,
42.105445,,Cancel,191842175,,,-8000,,,
42.105472,,Cancel,191806007,,,-1000,,,
42.105498,,Cancel,191842551,,,-2000,,,
42.105498,,Insert,191843587,0,A,2000,186000,G,
42.105509,,Cancel,191841863,,,-940,,,
42.105513,,Cancel,191842167,,,-940,,,
42.105604,,Cancel,191842251,,,-2000,,,
42.105604,,Insert,191843631,0,B,2000,117200,G,
42.105612,,Insert,191843635,0,B,940,151100,G,
42.105619,,Insert,191843639,0,A,2000,152300,G,
42.105743,,Insert,191843671,0,B,1000,151200,G,
42.105779,,Insert,191843679,0,B,3000,151000,G,
42.105844,,Cancel,191842099,,,-2000,,,
42.106187,,Cancel,191841839,,,-1000,,,
42.106372,,Insert,191843863,0,B,1000,150700,G,
42.106605,,Insert,191843911,0,A,1000,151400,G,
42.106638,,Insert,191843919,0,A,1000,156200,G,
42.106695,,Insert,191843939,0,A,940,152000,G,
42.106886,,Insert,191843971,0,A,1000,151400,G,
42.110332,,Insert,191844335,0,A,1000,151300,G,
42.110369,,Insert,191844339,0,A,3000,151400,G,
42.110393,,Cancel,191843671,,,-1000,,,
42.11062,,Cancel,191843635,,,-940,,,
42.110623,,Insert,191844343,0,B,2000,150200,G,
42.110623,,Cancel,191843639,,,-2000,,,
42.112393,,Cancel,191844339,,,-3000,,,
42.114407,,Cancel,191844335,,,-1000,,,
42.114582,,Insert,191844447,0,B,940,151100,G,
42.114586,,Insert,191844451,0,A,2000,152300,G,
42.115053,,Insert,191844519,0,B,1000,151200,G,
42.115086,,Insert,191844523,0,B,1000,151200,G,
42.115111,,Cancel,191844343,,,-2000,,,
42.115957,,Cancel,191844447,,,-940,,,
42.116078,,Cancel,191844523,,,-1000,,,
42.116117,,Cancel,191844519,,,-1000,,,
42.116192,,Insert,191844603,0,B,2000,150200,G,
42.117945,,Insert,191844635,0,B,940,151100,G,
42.117972,,Insert,191844639,0,B,1000,151200,G,
42.11825,,Cancel,191844603,,,-2000,,,
42.118788,,Insert,191844703,0,A,1000,151300,G,
42.11882,,Insert,191844707,0,A,3000,151500,G,
42.119239,,Cancel,191844635,,,-940,,,
42.119248,,Cancel,191844703,,,-1000,,,
42.123313,,Insert,191844743,0,B,60,151200,G,
42.123316,,Insert,191844747,0,B,940,151100,G,
42.12332,,Insert,191844751,0,A,1000,151400,G,
42.123346,,Insert,191844755,0,B,1000,151200,G,
42.123366,,Cancel,191844639,,,-1000,,,
42.123369,,Cancel,191843911,,,-1000,,,
42.123422,,Cancel,191825311,,,-940,,,
42.123529,,Insert,191844787,0,B,310,151200,G,
42.12356,,Cancel,191843631,,,-2000,,,
42.12356,,Insert,191844799,0,B,2000,117300,G,
42.123625,,Insert,191844811,0,A,1000,151400,G,
42.123663,,Cancel,191843587,,,-2000,,,
42.123663,,Insert,191844815,0,A,2000,186100,G,
42.124101,,Cancel,191841859,,,-8000,,,
42.124137,,Cancel,191844743,,,-60,,,
42.124184,,Cancel,191844811,,,-1000,,,
42.124189,,Cancel,191833539,,,-940,,,
42.124194,,Insert,191844887,0,B,60,151300,G,
42.124215,,Cancel,191844887,,,-60,,,
42.124228,,Insert,191844903,0,B,1000,151300,G,
42.124306,,Cancel,191825167,,,-2000,,,
42.124314,,Insert,191844935,0,B,300,151300,G,
42.124339,,Insert,191844939,0,B,8000,151200,G,
42.124369,,Cancel,191843971,,,-1000,,,
42.124417,,Cancel,191844935,,,-300,,,
42.124443,,Cancel,191841855,,,-800,,,
42.124448,,Cancel,191844903,,,-1000,,,
42.124524,,Insert,191844983,0,A,940,151400,G,
42.124528,,Insert,191844987,0,B,2000,150300,G,
42.124581,,Insert,191845003,0,A,1000,151400,G,
42.124695,,Insert,191845019,0,B,1000,151300,G,
42.124739,,Insert,191845027,0,B,30,151300,G,
42.124744,,Cancel,191844987,,,-2000,,,
42.124819,,Cancel,191845027,,,-30,,,
42.12485,,Cancel,191845019,,,-1000,,,
42.124874,,Cancel,191845003,,,-1000,,,
42.12489,,Insert,191845039,0,B,2000,150300,G,
42.124914,,Insert,3870395,0,B,200,151400,F,
42.124914,,Insert,3870396,0,B,1000,151400,F,
42.124914,,Insert,3870397,0,B,1000,151400,F,
42.124914,,Insert,3870398,0,B,940,151400,F,
42.124924,,Insert,191845047,0,A,1000,151400,G,
42.124941,,Insert,191845051,0,B,620,151300,G,
42.124948,,Insert,191845055,0,A,800,151500,G,
42.124948,,Insert,191845059,0,B,1000,151300,G,
42.124958,,Insert,191845063,0,B,940,151200,G,
42.124964,,Insert,191845067,0,A,940,151400,G,
42.124964,,Insert,191845071,0,B,800,151200,G,
42.124966,,Cancel,191845051,,,-620,,,
42.124996,,Cancel,191845039,,,-2000,,,
42.125001,,Cancel,191845059,,,-1000,,,
42.125026,,Cancel,191845047,,,-1000,,,
42.125029,,Insert,191845087,0,A,1000,151400,G,
42.125055,,Insert,191845095,0,B,940,150800,G,
42.125137,,Insert,191845111,0,B,2000,150300,G,
42.125217,,Cancel,191845087,,,-1000,,,
42.125223,,Insert,191845123,0,A,1000,151400,G,
42.125285,,Insert,191845127,0,B,1000,151000,G,
42.125573,,Insert,191845155,0,B,1000,151300,G,
42.125598,,Cancel,191845111,,,-2000,,,
42.125677,,Cancel,191843919,,,-1000,,,
42.126389,,Insert,191845187,0,A,1000,156400,G,
42.127583,,Cancel,191845155,,,-1000,,,
42.127612,,Insert,191845199,0,B,2000,150300,G,
42.127865,,Cancel,191844787,,,-310,,,
42.12801,,Cancel,191845063,,,-940,,,
42.130393,,Cancel,191844939,,,-8000,,,
42.130693,,Insert,191845251,0,A,1000,151400,G,
42.130874,,Insert,191845315,0,A,1000,151400,G,
42.132105,,Insert,191845363,0,B,940,151200,G,
42.132148,,Cancel,191842063,,,-2000,,,
42.132154,,Insert,191845371,0,B,8000,151200,G,
42.132161,,Cancel,191842739,,,-2000,,,
42.132325,,Cancel,191845251,,,-1000,,,
42.132522,,Cancel,191844799,,,-2000,,,
42.132522,,Insert,191845427,0,B,2000,117200,G,
42.132604,,Cancel,191845427,,,-2000,,,
42.132604,,Insert,191845435,0,B,2000,117300,G,
42.132645,,Cancel,191837647,,,-2000,,,
42.132645,,Insert,191845439,0,B,2000,150900,G,
42.132658,,Cancel,191845123,,,-1000,,,
42.132734,,Cancel,191845067,,,-940,,,
42.132911,,Insert,191845467,0,B,2000,151300,G,
42.132942,,Cancel,191845199,,,-2000,,,
42.132942,,Insert,191845483,0,B,3000,151100,G,
42.132951,,Cancel,191843679,,,-3000,,,
42.133651,,Cancel,191845315,,,-1000,,,
42.133679,,Cancel,191845467,,,-2000,,,
42.133721,,Insert,191845491,0,A,1000,151500,G,
42.133937,,Insert,191845503,0,B,2000,150300,G,
42.133937,,Insert,191845507,0,A,2000,152400,G,
42.134618,,Insert,191845511,0,A,1000,151400,G,
42.134896,,Cancel,191845507,,,-2000,,,
42.139713,,Cancel,191845435,,,-2000,,,
42.139713,,Insert,191845655,0,B,2000,117200,G,
42.139724,,Insert,191845659,0,A,1000,151400,G,
42.139736,,Cancel,191845659,,,-1000,,,
42.139766,,Cancel,191845655,,,-2000,,,
42.139766,,Insert,191845663,0,B,2000,117300,G,
42.14037,,Cancel,191845663,,,-2000,,,
42.14037,,Insert,191845679,0,B,2000,117200,G,
42.140378,,Cancel,191845511,,,-1000,,,
42.140419,,Cancel,191845679,,,-2000,,,
42.140419,,Insert,191845683,0,B,2000,117300,G,
42.140763,,Insert,191845719,0,A,2000,152400,G,
42.140866,,Insert,191845739,0,B,2000,151300,G,
42.140898,,Insert,191845747,0,B,1000,151300,G,
42.140924,,Cancel,191823015,,,-1000,,,
42.141094,,Cancel,191845503,,,-2000,,,
42.141557,,Cancel,191844815,,,-2000,,,
42.141557,,Insert,191845895,0,A,2000,186200,G,
42.1441,,Insert,191846055,0,A,940,152100,G,
42.144104,,Insert,191846059,0,A,1000,151800,G,
42.144214,,Insert,191846067,0,A,1000,151500,G,
42.144218,,Insert,191846071,0,A,1000,151500,G,
42.144296,,Insert,191846075,0,A,1000,151500,G,
42.144428,,Cancel,191846071,,,-1000,,,
42.144541,,Cancel,191845895,,,-2000,,,
42.144541,,Insert,191846091,0,A,2000,186100,G,
42.149413,,Insert,191846135,0,A,1000,151600,G,
42.149646,,Cancel,191846091,,,-2000,,,
42.149646,,Insert,191846139,0,A,2000,186200,G,
42.151738,,Cancel,191846139,,,-2000,,,
42.151738,,Insert,191846283,0,A,2000,186100,G,
42.151761,,Cancel,191840231,,,-1000,,,
42.15182,,Cancel,191846283,,,-2000,,,
42.15182,,Insert,191846295,0,A,2000,186200,G,
42.151845,,Insert,191846299,0,B,1000,121600,G,
42.151902,,Cancel,191846295,,,-2000,,,
42.151902,,Insert,191846303,0,A,2000,186100,G,
42.151976,,Cancel,191846303,,,-2000,,,
42.151976,,Insert,191846307,0,A,2000,186200,G,
42.153208,,Cancel,191846307,,,-2000,,,
42.153208,,Insert,191846363,0,A,2000,186100,G,
42.156981,,Cancel,191845747,,,-1000,,,
42.157011,,Cancel,191845739,,,-2000,,,
42.157292,,Insert,191846431,0,B,2000,150300,G,
42.168718,,Insert,191846787,0,A,1000,151600,G,
42.173464,,Insert,191846839,0,A,940,151400,G,
42.173652,,Cancel,191845719,,,-2000,,,
42.177128,,Cancel,191844755,,,-1000,,,
42.181906,,Cancel,191846135,,,-1000,,,
42.181906,,Cancel,191846787,,,-1000,,,
42.181993,,Cancel,191845363,,,-940,,,
42.18238,,Insert,191847107,0,A,1000,151400,G,
42.182641,,Insert,191847115,0,B,940,150700,G,
42.182644,,Insert,191847119,0,B,1000,151200,G,
42.182671,,Insert,191847123,0,B,1000,151200,G,
42.182843,,Cancel,191845683,,,-2000,,,
42.182843,,Insert,191847143,0,B,2000,117200,G,
42.183096,,Cancel,191847115,,,-940,,,
42.183098,,Insert,191847167,0,B,940,151200,G,
42.183101,,Cancel,191847107,,,-1000,,,
42.183292,,Cancel,191847143,,,-2000,,,
42.183292,,Insert,191847179,0,B,2000,117300,G,
42.186186,,Cancel,191841883,,,-1000,,,
42.186525,,Cancel,191846839,,,-940,,,
42.186553,,Insert,191847247,0,A,1000,151400,G,
42.188788,,Insert,191847279,0,A,3000,151500,G,
42.191322,,Cancel,7042216,,,-10000,,,
42.191322,,Cancel,7042217,,,-10000,,,
42.191322,,Insert,7042218,1,A,10000,151900,G,
42.191322,,Insert,7042219,1,B,10000,150700,G,
42.203058,,Cancel,191847167,,,-940,,,
42.206344,,Insert,191847491,0,B,940,151200,G,
42.2138,,Insert,5079622,1,B,27,150000,G,
42.219554,,Cancel,191847491,,,-940,,,
42.219701,,Insert,191847687,0,A,800,151400,G,
42.21978,,Insert,191847695,0,A,940,151400,G,
42.219797,,Insert,191847707,0,A,1000,151400,G,
42.219887,,Cancel,191847123,,,-1000,,,
42.220099,,Insert,191847779,0,B,940,150700,G,
42.220193,,Insert,191847807,0,A,1000,151400,G,
42.220266,,Cancel,191847179,,,-2000,,,
42.220266,,Insert,191847827,0,B,2000,117200,G,
42.220289,,Cancel,191847119,,,-1000,,,
42.220312,,Cancel,191846055,,,-940,,,
42.220341,,Cancel,191847807,,,-1000,,,
42.220407,,Cancel,191846363,,,-2000,,,
42.220407,,Insert,191847855,0,A,2000,186000,G,
42.22043,,Insert,191847859,0,B,1000,151200,G,
42.220466,,Cancel,191847855,,,-2000,,,
42.220466,,Insert,191847863,0,A,2000,186100,G,
42.220512,,Cancel,191847863,,,-2000,,,
42.220512,,Insert,191847867,0,A,2000,186000,G,
42.220558,,Cancel,191847867,,,-2000,,,
42.220558,,Insert,191847871,0,A,2000,186100,G,
42.221147,,Cancel,191847687,,,-800,,,
42.224346,,Cancel,191845439,,,-2000,,,
42.224346,,Insert,191847931,0,B,2000,150800,G,
42.24807,,Cancel,191847707,,,-1000,,,
42.248524,,Cancel,191847695,,,-940,,,
42.248527,,Cancel,191847779,,,-940,,,
42.24853,,Insert,191848487,0,B,940,151200,G,
42.248545,,Cancel,191847247,,,-1000,,,
42.248619,,Insert,191848499,0,B,1000,149700,G,
42.248731,,Cancel,191847827,,,-2000,,,
42.248731,,Insert,191848503,0,B,2000,117300,G,
42.248796,,Insert,191848507,0,A,2000,152400,G,
42.250376,,Insert,191848579,0,A,1000,151400,G,
42.252713,,Cancel,191848507,,,-2000,,,
42.254858,,Cancel,191843299,,,-1000,,,
42.25617,,Cancel,191848499,,,-1000,,,
42.256219,,Insert,191848663,0,B,1000,149800,G,
42.257353,,Cancel,191848579,,,-1000,,,
42.257739,,Insert,191848707,0,A,2000,152400,G,
42.278362,,Insert,191849095,0,A,940,151400,G,
42.278384,,Cancel,191846299,,,-1000,,,
42.278386,,Cancel,191844707,,,-3000,,,
42.278591,,Cancel,191849095,,,-940,,,
42.278594,,Cancel,191848707,,,-2000,,,
42.278617,,Insert,191849099,0,B,1000,121500,G,
42.278742,,Insert,191849103,0,A,940,151400,G,
42.27876,,Insert,191849107,0,A,2000,152400,G,
42.278779,,Insert,191849111,0,A,3000,151600,G,
42.278847,,Cancel,191849103,,,-940,,,
42.293487,,Cancel,191838263,,,-1050,,,
42.293509,,Cancel,191840355,,,-1000,,,
42.293534,,Insert,191849495,0,A,1000,152900,G,
42.297631,,Insert,191849611,0,B,2000,151000,G,
42.297647,,Cancel,191839747,,,-1000,,,
42.297747,,Insert,191849723,0,B,1000,151300,G,
42.297747,,Insert,191849727,0,B,1000,151300,G,
42.297748,,Cancel,191825223,,,-2000,,,
42.297781,,Insert,191849751,0,B,1000,151300,G,
42.297799,,Cancel,191845055,,,-800,,,
42.297872,,Cancel,191846431,,,-2000,,,
42.298171,,Insert,191849931,0,B,940,151300,G,
42.298197,,Insert,191849943,0,A,1000,195800,G,
42.298205,,Insert,191849951,0,B,8000,151300,G,
42.298298,,Insert,191849987,0,A,940,152100,G,
42.298298,,Insert,191849995,0,B,1000,151300,G,
42.298395,,Cancel,191846059,,,-1000,,,
42.298435,,Cancel,191846067,,,-1000,,,
42.29849,,Cancel,191846075,,,-1000,,,
42.298502,,Cancel,191847871,,,-2000,,,
42.298502,,Insert,191850031,0,A,2000,186200,G,
42.29867,,Insert,191850071,0,B,1000,151300,G,
42.298683,,Cancel,191848503,,,-2000,,,
42.298683,,Insert,191850075,0,B,2000,117400,G,
42.298748,,Cancel,191850075,,,-2000,,,
42.298748,,Insert,191850083,0,B,2000,117300,G,
42.299913,,Cancel,191850071,,,-1000,,,
42.300369,,Cancel,191814611,,,-940,,,
42.300371,,Cancel,191845095,,,-940,,,
42.300572,,Cancel,191850083,,,-2000,,,
42.300572,,Insert,191850183,0,B,2000,117400,G,
42.30082,,Insert,191850215,0,B,940,150800,G,
42.301019,,Cancel,191850183,,,-2000,,,
42.301019,,Insert,191850231,0,B,2000,117300,G,
42.304616,,Insert,191850363,0,A,2000,152400,G,
42.306756,,Insert,191850411,0,B,800,151300,G,
42.306865,,Cancel,191837651,,,-2000,,,
42.30687,,Cancel,191847279,,,-3000,,,
42.306892,,Cancel,191836247,,,-8000,,,
42.306892,,Cancel,191849495,,,-1000,,,
42.306903,,Insert,191850427,0,A,2000,151600,G,
42.307309,,Cancel,191850215,,,-940,,,
42.307359,,Cancel,191850231,,,-2000,,,
42.307359,,Insert,191850487,0,B,2000,117400,G,
42.307468,,Cancel,191850487,,,-2000,,,
42.307468,,Insert,191850499,0,B,2000,117300,G,
42.307585,,Insert,191850615,0,B,1000,151400,G,
42.307588,,Cancel,191850499,,,-2000,,,
42.307588,,Insert,191850623,0,B,2000,117400,G,
42.307618,,Insert,191850667,0,B,3000,151200,G,
42.307621,,Insert,191850675,0,B,1000,151400,G,
42.307628,,Cancel,191845483,,,-3000,,,
42.30769,,Cancel,191812995,,,-2000,,,
42.307692,,Insert,191850727,0,B,2000,151100,G,
42.30809,,Insert,191850875,0,B,1000,150800,G,
42.30829,,Insert,191850947,0,B,940,151400,G,
42.308937,,Cancel,191843503,,,-1000,,,
42.308937,,Insert,191851327,0,B,1000,151100,G,
42.308972,,Cancel,191326003,,,-1000,,,
42.309268,,Cancel,191850947,,,-940,,,
42.309913,,Insert,191851631,0,B,940,151400,G,
42.309937,,Insert,191851655,0,A,1000,152800,G,
42.310076,,Cancel,191851631,,,-940,,,
42.310202,,Insert,191851727,0,B,1000,151400,G,
42.310494,,Cancel,191851727,,,-1000,,,
42.310806,,Insert,191851815,0,B,940,151400,G,
42.31089,,Cancel,191785879,,,-1000,,,
42.311102,,Insert,191851851,0,A,1000,152600,G,
42.312458,,Insert,191851975,0,B,800,151400,G,
42.312497,,Cancel,191756283,,,-940,,,
42.312601,,Insert,191851995,0,A,940,151600,G,
42.315424,,Cancel,191734651,,,-2000,,,
42.315584,,Cancel,191849111,,,-3000,,,
42.315665,,Cancel,191725127,,,-2000,,,
42.315665,,Insert,191852107,0,B,2000,151000,G,
42.315672,,Insert,191852111,0,B,8000,151400,G,
42.31569,,Cancel,191851995,,,-940,,,
42.316005,,Insert,191852183,0,A,940,151600,G,
42.316147,,Insert,191852191,0,B,1000,151400,G,
42.320473,,Insert,3870555,0,B,10,151500,F,
42.320473,,Insert,3870556,0,B,1000,151500,F,
42.320473,,Insert,3870557,0,B,1000,151500,F,
42.320473,,Insert,191852463,0,B,410,151500,G,
42.320492,,Insert,191852467,0,B,1000,151500,G,
42.320497,,Insert,191852471,0,B,640,151400,G,
42.320506,,Cancel,191817887,,,-940,,,
42.320506,,Cancel,191734595,,,-780,,,
42.320512,,Cancel,191739187,,,-2000,,,
42.320512,,Insert,191852483,0,A,2000,152500,G,
42.320523,,Insert,191852495,0,A,940,152200,G,
42.320523,,Cancel,191852183,,,-940,,,
42.320559,,Cancel,191850031,,,-2000,,,
42.320559,,Insert,191852555,0,A,2000,186300,G,
42.320573,,Cancel,191850623,,,-2000,,,
42.320573,,Insert,191852563,0,B,2000,117500,G,
42.320655,,Insert,191852567,0,A,1000,151600,G,
42.321629,,Cancel,191852467,,,-1000,,,
42.324535,,Cancel,191852471,,,-640,,,
42.324564,,Insert,191852791,0,A,1000,151700,G,
42.327256,,Cancel,191849995,,,-1000,,,
42.327631,,Cancel,191845187,,,-1000,,,
42.327782,,Insert,191852899,0,A,940,151600,G,
42.327899,,Cancel,191852563,,,-2000,,,
42.327899,,Insert,191852903,0,B,2000,117400,G,
42.328513,,Cancel,191850427,,,-2000,,,
42.328557,,Insert,191853035,0,A,1000,156600,G,
42.328637,,Cancel,191852899,,,-940,,,
42.328811,,Cancel,191848663,,,-1000,,,
42.328996,,Cancel,191852903,,,-2000,,,
42.328996,,Insert,191853119,0,B,2000,117500,G,
42.329751,,Insert,191853143,0,A,940,151600,G,
42.329988,,Cancel,191851815,,,-940,,,
42.330254,,Cancel,191853119,,,-2000,,,
42.330254,,Insert,191853163,0,B,2000,117400,G,
42.330303,,Cancel,191853163,,,-2000,,,
42.330303,,Insert,191853167,0,B,2000,117500,G,
42.331655,,Cancel,191853167,,,-2000,,,
42.331655,,Insert,191853299,0,B,2000,117400,G,
42.336066,,Insert,3870564,0,A,380,151500,F,
42.336095,,Insert,191853387,0,A,1000,151600,G,
42.336119,,Insert,191853399,0,A,1000,151600,G,
42.342051,,Cancel,191852191,,,-1000,,,
42.342076,,Cancel,191850675,,,-1000,,,
42.342081,,Insert,191853459,0,A,2000,151700,G,
42.344183,,Cancel,191851975,,,-800,,,
42.344185,,Insert,191853479,0,A,800,151600,G,
42.344226,,Insert,191853491,0,A,1000,151600,G,
42.344484,,Insert,3870567,0,A,30,151500,F,
42.344509,,Insert,191853519,0,A,240,151600,G,
42.34451,,Insert,191853523,0,A,1000,151600,G,
42.344543,,Cancel,191853523,,,-1000,,,
42.344591,,Insert,191853531,0,B,940,150900,G,
42.344596,,Insert,191853535,0,B,2000,150500,G,
42.344613,,Cancel,191852555,,,-2000,,,
42.344613,,Insert,191853539,0,A,2000,186200,G,
42.348548,,Cancel,191853519,,,-240,,,
42.349655,,Cancel,191852111,,,-8000,,,
42.350318,,Insert,191853627,0,B,1000,151400,G,
42.350352,,Insert,191853631,0,B,8000,151400,G,
42.350352,,Cancel,191853491,,,-1000,,,
42.3507,,Cancel,191853479,,,-800,,,
42.350795,,Insert,191853639,0,B,1000,151400,G,
42.350882,,Cancel,191853627,,,-1000,,,
42.351038,,Insert,191853651,0,B,1000,151400,G,
42.351042,,Cancel,191853387,,,-1000,,,
42.351328,,Cancel,191853539,,,-2000,,,
42.351328,,Insert,191853659,0,A,2000,186300,G,
42.352366,,Cancel,191852791,,,-1000,,,
42.352366,,Cancel,191853459,,,-2000,,,
42.352423,,Insert,191853691,0,A,790,151600,G,
42.352498,,Cancel,191853651,,,-1000,,,
42.352769,,Cancel,191853659,,,-2000,,,
42.352769,,Insert,191853715,0,A,2000,186200,G,
42.35507,,Cancel,191853691,,,-790,,,
42.355098,,Insert,191853871,0,A,3000,151600,G,
42.358574,,Insert,191854203,0,B,800,151400,G,
42.359071,,Cancel,191853715,,,-2000,,,
42.359071,,Insert,191854215,0,A,2000,186300,G,
42.361184,,Cancel,191854203,,,-800,,,
42.373933,,Cancel,191147031,,,-10,,,
42.379096,,Insert,191854587,0,A,1000,151600,G,
42.379123,,Insert,191854591,0,A,1000,151600,G,
42.37937,,Insert,191854611,0,A,1000,151600,G,
42.379487,,Cancel,191854215,,,-2000,,,
42.379487,,Insert,191854623,0,A,2000,186200,G,
42.379761,,Cancel,191853639,,,-1000,,,
42.382345,,Cancel,191751815,,,-1000,,,
42.382345,,Insert,191854699,0,B,1000,150900,G,
42.387364,,Insert,191854739,0,B,10,146500,G,
42.387386,,Cancel,191836815,,,-1000,,,
42.387439,,Cancel,191853631,,,-8000,,,
42.387452,,Insert,191854751,0,A,3000,151600,G,
42.387466,,Insert,191854755,0,A,800,151600,G,
42.387684,,Cancel,191850615,,,-1000,,,
42.387686,,Cancel,191850727,,,-2000,,,
42.387814,,Insert,191854767,0,B,2000,150400,G,
42.387975,,Insert,191854791,0,A,940,151500,G,
42.388073,,Cancel,191852483,,,-2000,,,
42.388371,,Cancel,191854699,,,-1000,,,
42.390808,,Insert,191855011,0,A,60,151500,G,
42.390808,,Insert,191855015,0,B,940,150800,G,
42.39081,,Cancel,191849931,,,-940,,,
42.390835,,Insert,191855027,0,A,1000,151500,G,
42.390905,,Cancel,191852495,,,-940,,,
42.391007,,Cancel,191853299,,,-2000,,,
42.391007,,Insert,191855071,0,B,2000,117300,G,
42.391021,,Insert,191855079,0,A,1000,151500,G,
42.39105,,Cancel,191854623,,,-2000,,,
42.39105,,Insert,191855091,0,A,2000,186100,G,
42.391058,,Insert,191855095,0,B,1000,151300,G,
42.39118,,Insert,191855143,0,B,1000,151300,G,
42.3919,,Cancel,191855011,,,-60,,,
42.39191,,Cancel,191855027,,,-1000,,,
42.3921,,Cancel,191855079,,,-1000,,,
42.392103,,Cancel,191855091,,,-2000,,,
42.392103,,Insert,191855247,0,A,2000,186200,G,
42.393688,,Cancel,191855015,,,-940,,,
42.393689,,Insert,191855319,0,B,940,151300,G,
42.393885,,Cancel,191855071,,,-2000,,,
42.393885,,Insert,191855335,0,B,2000,117400,G,
42.393913,,Insert,191855339,0,A,1000,181200,G,
42.395111,,Insert,191855367,0,A,60,151500,G,
42.395112,,Insert,191855371,0,B,940,150800,G,
42.395117,,Cancel,191855319,,,-940,,,
42.395309,,Cancel,191855335,,,-2000,,,
42.395309,,Insert,191855427,0,B,2000,117300,G,
42.395992,,Cancel,191855095,,,-1000,,,
42.396001,,Insert,191855467,0,A,1000,151500,G,
42.399122,,Cancel,191855367,,,-60,,,
42.399145,,Cancel,191849099,,,-1000,,,
42.399157,,Insert,191855547,0,B,1000,151300,G,
42.399183,,Insert,191855555,0,B,1000,121600,G,
42.399188,,Cancel,191855467,,,-1000,,,
42.399481,,Cancel,191855371,,,-940,,,
42.399486,,Insert,191855571,0,B,940,151300,G,
42.399573,,Cancel,191854611,,,-1000,,,
42.399609,,Cancel,191855427,,,-2000,,,
42.399609,,Insert,191855575,0,B,2000,117400,G,
42.399686,,Cancel,191855575,,,-2000,,,
42.399686,,Insert,191855579,0,B,2000,117300,G,
42.399881,,Cancel,191855571,,,-940,,,
42.399946,,Cancel,191855579,,,-2000,,,
42.399946,,Insert,191855595,0,B,2000,117400,G,
42.39998,,Cancel,191852107,,,-2000,,,
42.39998,,Insert,191855599,0,B,2000,150900,G,
42.399981,,Cancel,191850667,,,-3000,,,
42.399992,,Insert,191855603,0,B,940,151300,G,
42.400001,,Insert,191855607,0,A,1000,151500,G,
42.40004,,Cancel,191849951,,,-8000,,,
42.400049,,Cancel,191855547,,,-1000,,,
42.40017,,Insert,191855639,0,B,8000,151300,G,
42.4002,,Insert,191855643,0,B,940,150800,G,
42.4002,,Cancel,191855603,,,-940,,,
42.40024,,Cancel,191855595,,,-2000,,,
42.40024,,Insert,191855647,0,B,2000,117300,G,
42.400295,,Cancel,191855143,,,-1000,,,
42.400322,,Insert,191855651,0,B,940,151300,G,
42.404104,,Cancel,191854587,,,-1000,,,
